id	tweet	emotion	offensive	tweet_proc	cat1_score	cat2_score	cat3_score
3147	Happy HASHTAG Spread love. Create awareness. Dispell ignorance. Read. Learn. Educate.  URL  HASHTAG HASHTAG	others	0	happy hashtag spread love . create awareness . dispell ignorance . read . learn . educate . url hashtag hashtag	0.02290116436779499	0.014216222800314426	0.017187530174851418
3148	Get yourself in early and get a good seat! HASHTAG HASHTAG HASHTAG  URL	others	0	get yourself in early and get a good seat ! hashtag hashtag hashtag url	0.021018395200371742	0.015538840554654598	0.019387448206543922
3149	Bit special is Messi one hell of a player HASHTAG HASHTAG	joy	0	bit special is messi one hell of a player hashtag hashtag	0.01659892126917839	0.016408758237957954	0.022845115512609482
3150	HASHTAG HASHTAG HASHTAG rate of deaths from HASHTAG has dropped 98% while we emitted over 90% of cumulative CO2 despite population growth Both number & costs of natural disasters are fallingNo ground for claiming 'HASHTAG'  URL	others	0	hashtag hashtag hashtag rate of deaths from hashtag has dropped 98 % while we emitted over 90 % of cumulative co2 despite population growth both number & costs of natural disasters are fallingno ground for claiming ' hashtag ' url	0.9383488893508911	0.12729127705097198	0.18560059368610382
3151	I overheard 2 guys at the grocery store analyzing the latest HASHTAG episode, loudly giving away all kinds of spoilers with reckless abandon, and I was never so glad to not care about something.	others	0	i overheard 2 guys at the grocery store analyzing the latest hashtag episode , loudly giving away all kinds of spoilers with reckless abandon , and i was never so glad to not care about something .	0.02542753890156746	0.014275235123932362	0.01975681260228157
3152	D&D suggesting that the idea of Giant Ice Spiders is a tad ridiculous. But giant zombie polar bears? Fine. HASHTAG HASHTAG	others	0	d & d suggesting that the idea of giant ice spiders is a tad ridiculous . but giant zombie polar bears ? fine . hashtag hashtag	0.17746134102344513	0.058142367750406265	0.189125657081604
3153	Want to hear what USER, USER, USER USER and USER say about what is happening in HASHTAG.  Hopefully they won't stand with the loons on the far left.	others	0	want to hear what user , user , user user and user say about what is happening in hashtag . hopefully they wo n't stand with the loons on the far left .	0.02911321073770523	0.013235644437372684	0.017045244574546814
3154	Has anyone checked to see if the hunchback is OK after the HASHTAG	others	0	has anyone checked to see if the hunchback is ok after the hashtag	0.028347691521048546	0.013983356766402721	0.014449345879256725
3155	I heard about the HASHTAG and when I searched for the article and founded it, I was devastated. How could this happen?	sadness	0	i heard about the hashtag and when i searched for the article and founded it , i was devastated . how could this happen ?	0.056125544011592865	0.013219903223216534	0.01428259164094925
3156	Inb4 the world most powerful countries are using HASHTAG to measure dicks again. Stay the fuck out HASHTAG.  HASHTAG HASHTAG	anger	1	inb 4 the world most powerful countries are using hashtag to measure dicks again . stay the fuck out hashtag . hashtag hashtag	0.10083498805761337	0.012861398048698902	0.017936158925294876
3157	Too concerned with things within our own country 2 be involved in another but bet 45 has a vested interest to be involve. O ilot (no error) of interest. Never about democracy only about money and HASHTAG current situation is being highly politicized for greedy vested interest	disgust	0	too concerned with things within our own country 2 be involved in another but bet 45 has a vested interest to be involve . o ilot ( no error ) of interest . never about democracy only about money and hashtag current situation is being highly politicized for greedy vested interest	0.07680987566709518	0.013143488205969334	0.011938718147575855
3158	Read & expand your conscious; but ALWAYS avoid the massive hoards of sub-par, propaganda-inciting, HASHTAG kind of literature flooding markets today. What you eat, reflects on your body; what you read, reflects on your thoughts and decisions. HASHTAG HASHTAG	disgust	1	read & expand your conscious ; but always avoid the massive hoards of sub-par , propaganda-inciting , hashtag kind of literature flooding markets today . what you eat , reflects on your body ; what you read , reflects on your thoughts and decisions . hashtag hashtag	0.05307159945368767	0.012594297528266907	0.02155066467821598
3159	Happy HASHTAG! We’re spending it in here. Come visit! HASHTAG HASHTAG HASHTAG HASHTAG  URL	joy	0	happy hashtag ! we ’ re spending it in here . come visit ! hashtag hashtag hashtag hashtag url	0.02141171507537365	0.01459544524550438	0.01789074018597603
3160	“He GoT lUcKy In tHe FiRsT GoAl” HASHTAG HASHTAG HASHTAG	surprise	0	“ he got lucky in the first goal ” hashtag hashtag hashtag	0.022443704307079315	0.015006196685135365	0.017660388723015785
3161	Look how far we've got already! Lets keep going to maybe reach 100%! Lets all save the future of us and the future generation! HASHTAG HASHTAG HASHTAG  HASHTAG  USER USER USER  URL	joy	0	look how far we ' ve got already ! lets keep going to maybe reach 100 % ! lets all save the future of us and the future generation ! hashtag hashtag hashtag hashtag user user user url	0.03501008450984955	0.014204292558133602	0.016196435317397118
3162	This is a tribal dance track I made to support the fight for climate action! It features the great message and voice of USER! Play it loud! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	joy	0	this is a tribal dance track i made to support the fight for climate action ! it features the great message and voice of user ! play it loud ! hashtag hashtag hashtag hashtag hashtag hashtag url	0.025411732494831085	0.013799835927784443	0.02165089175105095
3163	i can't blame him. if arya stark killed me i'd thank her HASHTAG  URL	others	0	i can't blame him . if arya stark killed me i ' d thank her hashtag url	0.0355900302529335	0.01378150749951601	0.012582111172378063
3164	After all this carnage, and with so many great characters dying during this episode, if Cersai ends up on the bloody Iron Throne at the end, I will be royally pissed off!! HASHTAG HASHTAG  HASHTAG  HASHTAG  URL	anger	0	after all this carnage , and with so many great characters dying during this episode , if cersai ends up on the bloody iron throne at the end , i will be royally pissed off ! ! hashtag hashtag hashtag hashtag url	0.022128766402602196	0.014563309960067272	0.018438344821333885
3165	Perfect setting for last night’s HASHTAG episode USER  URL	others	0	perfect setting for last night ’ s hashtag episode user url	0.022376738488674164	0.015451513230800629	0.020533397793769836
3166	USER USER I am not an advocate of killing or assassination but this man needs to be removed from power in some way or another... HASHTAG  HASHTAG	disgust	0	user user i am not an advocate of killing or assassination but this man needs to be removed from power in some way or another ... hashtag hashtag	0.04014112055301666	0.013071006163954735	0.013602927327156067
3167	HAPPY WORLD BOOK DAY. Check out good reading lists. Here's are lists from Columbia University New York.  URL HASHTAG	joy	0	happy world book day . check out good reading lists . here ' s are lists from columbia university new york . url hashtag	0.017665768042206764	0.015984512865543365	0.022873597219586372
3168	Please look at this beauty 😱😭♥️ URL HASHTAG	joy	0	please look at this beauty : face_screaming_in_fear : : loudly_crying_face : : heart_suit : url hashtag	0.02338377572596073	0.014732876792550087	0.01610128954052925
3169	"Post match interview : Klopp : ""the wind was against us. It was not easy to play in those circumstances."" HASHTAG HASHTAG HASHTAG"	others	0	"post match interview : klopp : "" the wind was against us . it was not easy to play in those circumstances . "" hashtag hashtag hashtag"	0.019617827609181404	0.014230617322027683	0.02111886814236641
3170	Fuck I'm glad I stayed off here until I'd watched the episode. 😂 HASHTAG	joy	1	fuck i ' m glad i stayed off here until i ' d watched the episode . : face_with_tears_of_joy : hashtag	0.022035224363207817	0.014828938990831375	0.017121944576501846
3171	So after 8,000 years we're supposed to believe that the biggest threat facing the seven kingdoms is simply defeated by a skinny assassin with a faint and dagger? Yeah... sorry GOT, but as much as I love you, GRRM would never have ended his books like this HASHTAG HASHTAG	others	0	so after 8,000 years we ' re supposed to believe that the biggest threat facing the seven kingdoms is simply defeated by a skinny assassin with a faint and dagger ? yeah ... sorry got , but as much as i love you , grrm would never have ended his books like this hashtag hashtag	0.11735961586236954	0.016319837421178818	0.014476914890110493
3172	Found some old family pictures of me on my second trip to Paris. I’m very happy I still have these memories from such a magnificent cathedral to look back in. I can’t wait to return and see it again! HASHTAG HASHTAG  URL	joy	0	found some old family pictures of me on my second trip to paris . i ’ m very happy i still have these memories from such a magnificent cathedral to look back in . i can ’ t wait to return and see it again ! hashtag hashtag url	0.022634949535131454	0.014176517724990845	0.01770244725048542
3173	Democracy Cathedral... Consider supporting my cartoons on my Patreon Page so I can continue creating them.  URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	others	0	democracy cathedral ... consider supporting my cartoons on my patreon page so i can continue creating them . url hashtag hashtag hashtag hashtag hashtag url	0.019040590152144432	0.014988240785896778	0.019064439460635185
3174	You want to talk stakes.. Check what's happening in HASHTAG Be very very glad that politics in HASHTAG has only reached the levels of HASHTAG and HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG	others	0	you want to talk stakes .. check what ' s happening in hashtag be very very glad that politics in hashtag has only reached the levels of hashtag and hashtag hashtag hashtag hashtag hashtag	0.04251773655414581	0.013792861253023148	0.013186120428144932
3175	The Himalayan Lust book is a wonderful pre-trip read. A chance to make a pilgrimage on the page, travelling through the unpredictable but fascinating terrain of the Master’s words! HASHTAG HASHTAG  HASHTAG  URL	joy	0	the himalayan lust book is a wonderful pre-trip read . a chance to make a pilgrimage on the page , travelling through the unpredictable but fascinating terrain of the master ’ s words ! hashtag hashtag hashtag url	0.01671484299004078	0.01594834215939045	0.02817372791469097
3176	Oh shit Messi! That was wild! HASHTAG	surprise	0	oh shit messi ! that was wild ! hashtag	0.020825736224651337	0.015359001234173775	0.018057849258184433
3177	If Liverpool win tonight, I'll shave my head.  HASHTAG  HASHTAG  HASHTAG  HASHTAG HASHTAG	others	0	if liverpool win tonight , i ' ll shave my head . hashtag hashtag hashtag hashtag hashtag	0.019456760957837105	0.0152883967384696	0.0186968594789505
3178	USER The heart of the question is why juveniles like HASHTAG are afforded the privileges of adults in the first place when they don't qualify.	disgust	0	user the heart of the question is why juveniles like hashtag are afforded the privileges of adults in the first place when they do n't qualify .	0.04775577411055565	0.013424609787762165	0.016529401764273643
3179	Some things are too important to ignore- preorder now! USER USER USER USER HASHTAG  URL	joy	0	some things are too important to ignore - preorder now ! user user user user hashtag url	0.032682888209819794	0.013154786080121994	0.014296440407633781
3180	Ep 3 The Long Night was infuriatingly difficult to watch due to how literally dark everything was. I get the battle was set at night, but this was all deliberately over shadowed to hode the fact they don't have the budget for a white walker army HASHTAG	others	0	ep 3 the long night was infuriatingly difficult to watch due to how literally dark everything was . i get the battle was set at night , but this was all deliberately over shadowed to hode the fact they do n't have the budget for a white walker army hashtag	0.025190019980072975	0.013691216707229614	0.017270732671022415
3181	Dear twitter timeline,even though i have never been there and i do not have a single photo in front of ND Cathedral, i am deeply sorry for the lost, too. HASHTAG  URL	sadness	0	dear twitter timeline , even though i have never been there and i do not have a single photo in front of nd cathedral , i am deeply sorry for the lost , too . hashtag url	0.02257148176431656	0.014017466455698013	0.01734834723174572
3182	Where is USER on today’s events in HASHTAG? Let me guess, listening to complicit, corrupt poison coming out of USER USER	anger	1	where is user on today ’ s events in hashtag ? let me guess , listening to complicit , corrupt poison coming out of user user	0.02445252239704132	0.014031008817255497	0.01666432060301304
3183	Another idiotic foreign policy disaster instigated by the U.S., this time in HASHTAG. Despite most of these adventures never ending well, the U.S. continues to play this game. It's time for the U.S. to stay out of foreign conflicts & focus on home. HASHTAG HASHTAG HASHTAG	anger	0	another idiotic foreign policy disaster instigated by the u . s . , this time in hashtag . despite most of these adventures never ending well , the u . s . continues to play this game . it ' s time for the u . s . to stay out of foreign conflicts & focus on home . hashtag hashtag hashtag	0.04184640944004059	0.01348508708178997	0.016532082110643387
3184	Happy HASHTAG! We commend all authors and writers for their courageous acts of, and contributions to, free and fearless expression.  URL	joy	0	happy hashtag ! we commend all authors and writers for their courageous acts of , and contributions to , free and fearless expression . url	0.015074382536113262	0.0189665537327528	0.03155260160565376
3185	Since it's  HASHTAG lemme recommend one of the BEST books out there: Six of Crows by USER The cast is really diverse and the plot is riveting, which is often said in book reviews, but Leigh takes it to the next level. I can't stop thinking about those books	joy	0	since it ' s hashtag lemme recommend one of the best books out there : six of crows by user the cast is really diverse and the plot is riveting , which is often said in book reviews , but leigh takes it to the next level . i can't stop thinking about those books	0.030756743624806404	0.013229063712060452	0.017082588747143745
3186	HASHTAG Ha Ha Ha. - Nil  & that’s from Leeds fan HASHTAG HASHTAG if your daft enough to need a HASHTAG HASHTAG HASHTAG HASHTAG to win the Cup	others	1	hashtag ha ha ha . - nil & that ’ s from leeds fan hashtag hashtag if your daft enough to need a hashtag hashtag hashtag hashtag to win the cup	0.01644454337656498	0.016244517639279366	0.022005731239914894
3187	Errrrrr. When both your favorite teams are playing and it gets difficult to choose one 😩😩😩 HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG	others	0	errrrrr . when both your favorite teams are playing and it gets difficult to choose one : weary_face : : weary_face : : weary_face : hashtag hashtag hashtag hashtag hashtag	0.037559185177087784	0.012989537790417671	0.014099997468292713
3188	A minimalist illustration I created featuring USER.  Keep fighting, we need more voices like hers. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	others	0	a minimalist illustration i created featuring user . keep fighting , we need more voices like hers . hashtag hashtag hashtag hashtag hashtag url	0.01892782561480999	0.014515348710119724	0.021472912281751633
3189	I admire HASHTAG passion for the Planet but she shouldn’t be front and centre in the Climate Change debate when she is clearly a fantasist who was given incorrect data I can only presume from her vile parents.	disgust	1	i admire hashtag passion for the planet but she shouldn ’ t be front and centre in the climate change debate when she is clearly a fantasist who was given incorrect data i can only presume from her vile parents .	0.034412823617458344	0.02105121873319149	0.03897639364004135
3190	am I wrong??? USER I know you can't have been happy with that? HASHTAG	others	0	am i wrong ? ? ? user i know you can't have been happy with that ? hashtag	0.034949805587530136	0.014766699634492397	0.013091960921883583
3191	Left scratching My head after watching HASHTAG a bit far fetched to say the least, as I'm aware pretty much the entire series has been but ya that was silly. Even more confused as to how They're going to drag another 3 episodes out of it.	surprise	0	left scratching my head after watching hashtag a bit far fetched to say the least , as i ' m aware pretty much the entire series has been but ya that was silly . even more confused as to how they ' re going to drag another 3 episodes out of it .	0.026407038792967796	0.013480888679623604	0.01624881476163864
3192	Daenerys kept on banging on and on about how she has dragons but was completely useless this episode. What did you do HUN?! HASHTAG	anger	1	daenerys kept on banging on and on about how she has dragons but was completely useless this episode . what did you do hun ? ! hashtag	0.01898239552974701	0.014981294050812721	0.02008799836039543
3193	Bran better do something with that three-eyed raven plot or it’ll be the most stupid and overrated plot in TV history. HASHTAG	others	0	bran better do something with that three-eyed raven plot or it ’ ll be the most stupid and overrated plot in tv history . hashtag	0.035876307636499405	0.013406477868556976	0.014811617322266102
3194	HASHTAG: drone footage shows damage to HASHTAG HASHTAG  URL HASHTAG	others	0	hashtag : drone footage shows damage to hashtag hashtag url hashtag	0.03327743336558342	0.01229177601635456	0.014831949956715107
3195	USER USER There are TWO bad choices to decide between in HASHTAG for sure	anger	0	user user there are two bad choices to decide between in hashtag for sure	0.038198500871658325	0.014227722771465778	0.014991696923971176
3196	Which are your favourite books to read while travelling? HASHTAG HASHTAG	others	0	which are your favourite books to read while travelling ? hashtag hashtag	0.030297962948679924	0.015651250258088112	0.018597034737467766
3197	USER, did you know today is HASHTAG? Perhaps you should give Twitter a rest now and read a book. It would be a nice change of pace for you.	others	0	user , did you know today is hashtag ? perhaps you should give twitter a rest now and read a book . it would be a nice change of pace for you .	0.030890993773937225	0.013329706154763699	0.016272973269224167
3198	To the Liverpool fan who assaulted that man, yes it was assault, you are a disgrace to our club and you don’t deserve the right to attend any matches ever again, don’t put a bad name on the rest of us, absolute scum, karma will get you HASHTAG HASHTAG	disgust	0	to the liverpool fan who assaulted that man , yes it was assault , you are a disgrace to our club and you don ’ t deserve the right to attend any matches ever again , don ’ t put a bad name on the rest of us , absolute scum , karma will get you hashtag hashtag	0.02150733396410942	0.014251668937504292	0.01714165508747101
3199	Greetings to all my HASHTAG friends on HASHTAG Read. Think. Learn. Debate.  URL	joy	0	greetings to all my hashtag friends on hashtag read . think . learn . debate . url	0.017830651253461838	0.015550349839031696	0.02086293324828148
3200	Ideally need to find a pub that can smoothly transition from the HASHTAG to HASHTAG Should be a combative night,  charged atmosphere and plenty of room for upside surprises. The footie will be good too. HASHTAG HASHTAG	joy	0	ideally need to find a pub that can smoothly transition from the hashtag to hashtag should be a combative night , charged atmosphere and plenty of room for upside surprises . the footie will be good too . hashtag hashtag	0.029317457228899002	0.013307266868650913	0.01723448932170868
3201	Small HASHTAG do have an impact. 👌🏻Even though it is difficult to see. 🔍 They can cause a chain reaction & change the world, like when last year, HASHTAG sat all alone in front…  URL	others	0	small hashtag do have an impact . 👌🏻 even though it is difficult to see . : magnifying_glass_tilted_left : they can cause a chain reaction & change the world , like when last year , hashtag sat all alone in front … url	0.6466981768608093	0.024851202964782715	0.02683328278362751
3202	Now, every single impious modernist architects wants to take advantage of HASHTAG to redesign it as some futuristic shopping mall.  URL	disgust	0	now , every single impious modernist architects wants to take advantage of hashtag to redesign it as some futuristic shopping mall . url	0.026490451768040657	0.012849035672843456	0.018644453957676888
3203	Horrors of HASHTAG strikes again.  Shooting and running down your own citizens with armored vehicles is a HASHTAG. Even in HASHTAG or HASHTAG!  URL	disgust	0	horrors of hashtag strikes again . shooting and running down your own citizens with armored vehicles is a hashtag . even in hashtag or hashtag ! url	0.0317382775247097	0.01250771526247263	0.014693455770611763
3204	USER This HASHTAG will fail also, the HASHTAG people and thier security forces will not roll over to HASHTAG aggression.	sadness	0	user this hashtag will fail also , the hashtag people and thier security forces will not roll over to hashtag aggression .	0.07521244883537292	0.013319186866283417	0.012752546928822994
3205	Happy HASHTAG! (Even if it’s a school book)  URL	joy	0	happy hashtag ! ( even if it ’ s a school book ) url	0.021000901237130165	0.01527924183756113	0.018571637570858
3206	One of our favourite day's of the year! 😍 Happy HASHTAG! 📚Check out what English-language translators of Polish literature are cooking up this year! 👉  URL USER USER USER USER USER USER  URL	joy	0	one of our favourite day ' s of the year ! : smiling_face_with_heart-eyes : happy hashtag ! : books : check out what english-language translators of polish literature are cooking up this year ! : backhand_index_pointing_right : url user user user user user user url	0.014289958402514458	0.019184516742825508	0.03208579495549202
3207	Got to see the real mentality of Barca tonight. Play acting, waving imaginary cards ,moaning at every decision and surrounding the ref. We’ve lost the battle but not the war HASHTAG HASHTAG HASHTAG HASHTAG	others	0	got to see the real mentality of barca tonight . play acting , waving imaginary cards , moaning at every decision and surrounding the ref . we ’ ve lost the battle but not the war hashtag hashtag hashtag hashtag	0.026173744350671768	0.013652556575834751	0.01638069748878479
3208	MESSI is possibly the greatest player to ever kick a ⚽️. Barcelona are 1 of the ELITE clubs in 🌍 football. Too many seem to think we’re already in the final. MASSIVE challenge ahead & we need to be on top form to meet it! COME ON THE REDS! HASHTAG HASHTAG HASHTAG HASHTAG  URL	others	0	messi is possibly the greatest player to ever kick a : soccer_ball : . barcelona are 1 of the elite clubs in : globe_showing_Europe-Africa : football . too many seem to think we ’ re already in the final . massive challenge ahead & we need to be on top form to meet it ! come on the reds ! hashtag hashtag hashtag hashtag url	0.02316032536327839	0.014743615873157978	0.021100403741002083
3209	I'm tired of people that take their views from tabloid media. Attacking HASHTAG because her mUm pRObAbLy uSEd a PlAnE according to Rupert Murdoch, therefore USER protests are redundant. Stop being a slowly boiled frog sheep	others	0	i ' m tired of people that take their views from tabloid media . attacking hashtag because her mum probably used a plane according to rupert murdoch , therefore user protests are redundant . stop being a slowly boiled frog sheep	0.04724380373954773	0.012798245064914227	0.012121203355491161
3210	"climatechange HASHTAG *  URL * Already linked to this from DeSmog, but worth re-linking to to put the personal attacks on HASHTAG in the context of deniers being in the last ditch, i. e. ""We know climate change is real but what can we do?"" *"	others	0	"climatechange hashtag * url * already linked to this from desmog , but worth re-linking to to put the personal attacks on hashtag in the context of deniers being in the last ditch , i . e . "" we know climate change is real but what can we do ? "" *"	0.08078315109014511	0.016292685642838478	0.018317539244890213
3211	Watching HASHTAG and HASHTAG within a 24 hour period is not good for my emotional health.	sadness	0	watching hashtag and hashtag within a 24 hour period is not good for my emotional health .	0.872698187828064	0.046065282076597214	0.0590687021613121
3212	BBC News - Notre-Dame cathedral: First look inside fire-damaged building  URL HASHTAG	others	0	bbc news - notre-dame cathedral : first look inside fire-damaged building url hashtag	0.015187252312898636	0.01580093987286091	0.025088755413889885
3213	The HASHTAG has been extinguished in Paris, take a look at this article by USER to learn what treasures have been saved from the fire.  URL HASHTAG HASHTAG  URL	others	0	the hashtag has been extinguished in paris , take a look at this article by user to learn what treasures have been saved from the fire . url hashtag hashtag url	0.01820758543908596	0.01576661318540573	0.02545289322733879
3214	As religious leaders, lay people of faith and no faith respond to HASHTAG, one bystander, in tears, told USER: “There are no words.”:  URL	sadness	0	as religious leaders , lay people of faith and no faith respond to hashtag , one bystander , in tears , told user : “ there are no words . ” : url	0.03779584541916847	0.01214282214641571	0.016947677358984947
3215	USER Before the next HASHTAG could your commentators please check their facts about HASHTAG. Several of their statements are simply untrue. Please don't make things up. Latin America is so poorly covered.	disgust	0	user before the next hashtag could your commentators please check their facts about hashtag . several of their statements are simply untrue . please do n't make things up . latin america is so poorly covered .	0.06457208842039108	0.013688885606825352	0.013879158534109592
3216	HASHTAG📚🙂Happy Book Day! A good read can change your day! 💯🔆  URL	joy	0	hashtag : books : : slightly_smiling_face : happy book day ! a good read can change your day ! : hundred_points : : bright_button : url	0.029095526784658432	0.01389799453318119	0.016244633123278618
3217	Photo from Morocco’s Tangier shared as Uttarakhand’s Char Dham expressway HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	others	0	photo from morocco ’ s tangier shared as uttarakhand ’ s char dham expressway hashtag hashtag hashtag hashtag hashtag url	0.014547721482813358	0.016512364149093628	0.02654769830405712
3218	USER wish you a Happy HASHTAG on a day on which HASHTAG was born and HASHTAG died, from Barcelona, the capital of HASHTAG  URL	joy	0	user wish you a happy hashtag on a day on which hashtag was born and hashtag died , from barcelona , the capital of hashtag url	0.01728764735162258	0.0157035980373621	0.022813543677330017
3219	My husband is so mad right now! I burst out laughing when I saw the score and he looked like I betrayed him.  Lol. I stand with my son on his opinion of Liverpool (currently). He stopped watching the game.  Dinner is gonna suck. HASHTAG HASHTAG HASHTAG	joy	0	my husband is so mad right now ! i burst out laughing when i saw the score and he looked like i betrayed him . lol . i stand with my son on his opinion of liverpool ( currently ) . he stopped watching the game . dinner is gonna suck . hashtag hashtag hashtag	0.026753384619951248	0.014119498431682587	0.015010637231171131
3220	The best way I can explain this allegory is that the HASHTAG represents HASHTAG and HASHTAG is our HASHTAG. Even with death at our door we squabble over status whilst the youth offer us our slim glimmers of hope HASHTAG HASHTAG HASHTAG  URL	fear	0	the best way i can explain this allegory is that the hashtag represents hashtag and hashtag is our hashtag . even with death at our door we squabble over status whilst the youth offer us our slim glimmers of hope hashtag hashtag hashtag url	0.026610394939780235	0.013296997174620628	0.0176259595900774
3221	arya princess who was promised? i guess that confirmation died along w the Red Woman 😏 HASHTAG	others	0	arya princess who was promised ? i guess that confirmation died along w the red woman : smirking_face : hashtag	0.01798965036869049	0.015230681747198105	0.020544543862342834
3222	Oh wait, shit, I think I accidentally retweeted a HASHTAG spoiler? I don't watch it, so I have no idea, I just liked the cool rogue move. I'm sorry, I deleted it. Please don't kill me.	fear	0	oh wait , shit , i think i accidentally retweeted a hashtag spoiler ? i do n't watch it , so i have no idea , i just liked the cool rogue move . i ' m sorry , i deleted it . please do n't kill me .	0.032659970223903656	0.013630397617816925	0.013356686569750309
3223	Phillips: HASHTAG Pitch awards have come to stay - The Nation Newspaper HASHTAG 🇪🇸 HASHTAG  URL	others	0	phillips : hashtag pitch awards have come to stay - the nation newspaper hashtag 🇪 🇸 hashtag url	0.01807122305035591	0.014748216606676579	0.02026677317917347
3224	House mormont 🐻😔“We aren’t a big house, but we are a proud one”RIP to one of the best houses in the 7 kingdoms. HASHTAG  URL	sadness	0	house mormont : bear : :p ensive_face : “ we aren ’ t a big house , but we are a proud one ” rip to one of the best houses in the 7 kingdoms . hashtag url	0.019374163821339607	0.015201965346932411	0.021446069702506065
3225	Just updated with a link to photos inside the cathedral, amazing how well some of it survived HASHTAG HASHTAG  URL	surprise	0	just updated with a link to photos inside the cathedral , amazing how well some of it survived hashtag hashtag url	0.01985626108944416	0.014787345193326473	0.019989416003227234
3226	Really heart breaking and sad to see these pictures.  HASHTAG  HASHTAG HASHTAG has occupied not only the heart of Paris but the heart of the entire world- most visited place in HASHTAG  URL	sadness	0	really heart breaking and sad to see these pictures . hashtag hashtag hashtag has occupied not only the heart of paris but the heart of the entire world - most visited place in hashtag url	0.025318646803498268	0.013311807997524738	0.017518090084195137
3227	"0% of the HASHTAG elite media have opposed the regime change operation in HASHTAG the last 3 months. As Chomsky said: ""Any dictator would admire the uniformity and obedience of the US media"".  URL"	disgust	0	"0 % of the hashtag elite media have opposed the regime change operation in hashtag the last 3 months . as chomsky said : "" any dictator would admire the uniformity and obedience of the us media "" . url"	0.034388359636068344	0.01228814572095871	0.015998980030417442
3228	USER Feeding the military industrial complex and feeding war is not the answer for HASHTAG. Attention needs to be paid to Saudi Arabia and their terrorism around the globe.	anger	0	user feeding the military industrial complex and feeding war is not the answer for hashtag . attention needs to be paid to saudi arabia and their terrorism around the globe .	0.15600374341011047	0.013224886730313301	0.015107623301446438
3229	It’s HASHTAG y’all! What better way to feed your mind like Nipsey nourished his. HASHTAG HASHTAG HASHTAG  URL	joy	0	it ’ s hashtag y ’ all ! what better way to feed your mind like nipsey nourished his . hashtag hashtag hashtag url	0.023100731894373894	0.01422645803540945	0.017581164836883545
3230	USER USER it's a book which clearly demonstrates that solutions to any problem challenge must stem from within the local set up. Which is opposite of what we normally do Happy HASHTAG	others	0	user user it ' s a book which clearly demonstrates that solutions to any problem challenge must stem from within the local set up . which is opposite of what we normally do happy hashtag	0.03282169625163078	0.013094641268253326	0.019677964970469475
3231	'A Healthy Mind in a Healthy body', ancient Greeks used to say. Physical activity and books make the ideal combination to ensure them both. Happy HASHTAG! HASHTAG  URL	joy	0	' a healthy mind in a healthy body ' , ancient greeks used to say . physical activity and books make the ideal combination to ensure them both . happy hashtag ! hashtag url	0.8918521404266357	0.077849842607975	0.15311381220817566
3232	HASHTAG's amazing work tells us that along with a five fold increase in global temperatures, there is a five fold increase in climate change campaigners and crusaders as well.	others	0	hashtag ' s amazing work tells us that along with a five fold increase in global temperatures , there is a five fold increase in climate change campaigners and crusaders as well .	0.8868536949157715	0.6041232943534851	0.7836920022964478
3233	Would you be a HASHTAG? Asks USER  to Commissioner USER  | Well, at my time the fear was nuclear war... HASHTAG HASHTAG  URL	others	0	would you be a hashtag ? asks user to commissioner user | well , at my time the fear was nuclear war ... hashtag hashtag url	0.02703336998820305	0.014232142828404903	0.015488640405237675
3234	All I can say is my favourite character is still alive HASHTAG	others	0	all i can say is my favourite character is still alive hashtag	0.024870721623301506	0.014051326550543308	0.01664535142481327
3235	Comparing the HASHTAG to 9/11 is beyond absurdBelieving that 19 hijackers with box cutters did 9/11 is even more absurdWake the fuck up in 5 minutes URL	anger	0	comparing the hashtag to 9/11 is beyond absurdbelieving that 19 hijackers with box cutters did 9/11 is even more absurdwake the fuck up in 5 minutes url	0.03574872016906738	0.01271128561347723	0.016963724046945572
3236	A heartbreaking loss of HASHTAG HASHTAG and most importantly HASHTAG HASHTAG HASHTAG  URL	sadness	0	a heartbreaking loss of hashtag hashtag and most importantly hashtag hashtag hashtag url	0.082301564514637	0.012625543400645256	0.01660807803273201
3237	Dear Mr.  Guaido!  If you can flee from your country than do it immediately. Your friends will not stay behind you. You are only a test person for new games.  HASHTAG	others	0	dear mr . guaido ! if you can flee from your country than do it immediately . your friends will not stay behind you . you are only a test person for new games . hashtag	0.024674339219927788	0.015131523832678795	0.016711276024580002
3238	Until the lion learns how to write, every story will glorify the hunter. — African Proverb HASHTAG  HASHTAG  HASHTAG HASHTAG  HASHTAG HASHTAG  URL	others	0	until the lion learns how to write , every story will glorify the hunter . — african proverb hashtag hashtag hashtag hashtag hashtag hashtag url	0.023617561906576157	0.01336909830570221	0.017958352342247963
3239	Once upon a time, there was a BattleBot named Tombstone, and it destroyed everything and took over the world. The end. Think we should publish it? HASHTAG	others	0	once upon a time , there was a battlebot named tombstone , and it destroyed everything and took over the world . the end . think we should publish it ? hashtag	0.03220825642347336	0.013403941877186298	0.01693900302052498
